Brand_Name,Total_Spend_Sum,Total_Spend_Mean,Purchase_Count,Quantity_Sum,Quantity_Mean,Price_Mean,Price_Max,Top_Category,Category_Diversity,Spending_Concentration,"Arts, Crafts & Sewing",Automotive,Baby Products,Beauty & Personal Care,Cell Phones & Accessories,"Clothing, Shoes & Jewelry",Electronics,Grocery & Gourmet Food,Health & Household,Hobbies,Home & Kitchen,Industrial & Scientific,Movies & TV,Musical Instruments,Office Products,"Patio, Lawn & Garden",Pet Supplies,Remote & App Controlled Vehicle Parts,Remote & App Controlled Vehicles & Parts,Sports & Outdoors,Tools & Home Improvement,Toys & Games,Unknown,Video Games,Cluster,PCA1,PCA2
Rite,29.43,14.72,2,2.0,1.0,14.72,15.48,Unknown,1,0.9999999999966022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,0.0,0,-0.7552210932322853,-0.39894656331018435
RiverRidge,215.67,107.84,2,2.0,1.0,107.84,125.5,Home & Kitchen,1,0.9999999999995364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.67000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18852360749644684,1.8440564436184128
Riverboat,48.99,48.99,1,1.0,1.0,48.99,48.99,Toys & Games,1,0.9999999999979587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.0,0.0,0,-0.6815604627814897,0.2772233092424082
Riverside,32.69,8.17,4,4.0,1.0,8.17,9.99,"Arts, Crafts & Sewing",1,0.9999999999969409,32.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5980636508470658,-0.7300571155268176
Rizzy,47.2,23.6,2,2.0,1.0,23.6,40.44,Home & Kitchen,1,0.9999999999978814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7465129667103968,-0.006266426535657795
Robinson,38.95,7.79,5,5.0,1.0,7.79,13.49,Toys & Games,2,0.7971758664934603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,31.05,0.0,0.0,0,0.27672331103097403,-1.2039452429337316
Roblox,69.44,17.36,4,4.0,1.0,17.36,22.99,Toys & Games,2,0.5838133640544588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54,28.9,0.0,0,0.5253409384490773,-1.2542006263261327
Roces,158.13,79.06,2,2.0,1.0,79.06,79.99,Sports & Outdoors,1,0.9999999999993677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.13,0.0,0.0,0.0,0.0,0,-0.21657699504118452,0.9597070039435053
Rock,41.93,20.96,2,2.0,1.0,20.96,29.98,Toys & Games,1,0.999999999997615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93,0.0,0.0,0,-0.7864243665934134,-0.196158959405501
Rocket,14.99,14.99,1,1.0,1.0,14.99,14.99,Toys & Games,1,0.9999999999933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0,-0.986230116520835,-0.2975095916719069
Rockin',182.37,182.37,1,1.0,1.0,182.37,182.37,Toys & Games,1,0.9999999999994518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.37,0.0,0.0,0,0.5136406671170499,2.5318666716892193
Rockland,59.87,29.94,2,2.0,1.0,29.94,31.87,"Clothing, Shoes & Jewelry",1,0.9999999999983297,0.0,0.0,0.0,0.0,0.0,59.870000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6464874685155261,-0.17060561970420143
Rohl,554.28,554.28,1,1.0,1.0,554.28,554.28,Unknown,1,0.9999999999998195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.28,0.0,2,6.196990741070264,7.615336504741646
Roller,302.01,75.5,4,4.0,1.0,75.5,164.09,Sports & Outdoors,1,0.9999999999996689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.01,0.0,0.0,0.0,0.0,0,0.42552056749650286,1.3688998727474204
Rollerblade,2865.16,179.07,16,16.0,1.0,179.07,349.99,Sports & Outdoors,1,0.999999999999965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2865.16,0.0,0.0,0.0,0.0,2,7.444854436133784,6.583975745343431
Rollplay,290.78,145.39,2,2.0,1.0,145.39,180.19,Toys & Games,1,0.9999999999996562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.78,0.0,0.0,0,0.7165106169124775,2.0306881343331113
Roma,223.06,55.76,4,4.0,1.0,55.76,105.0,"Clothing, Shoes & Jewelry",1,0.9999999999995517,0.0,0.0,0.0,0.0,0.0,223.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3494386953586068,0.12547923441348482
RoomMates,252.91,16.86,15,15.0,1.0,16.86,95.62,Baby Products,3,0.4554189237276283,0.0,0.0,98.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76,0.0,0.0,0.0,0,2.6283845121031253,-1.4627007154393323
Rosalina,24.97,24.97,1,1.0,1.0,24.97,24.97,Toys & Games,1,0.9999999999959953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.97,0.0,0.0,0,-0.8968006122780056,-0.12880858134295248
Rose,78.93,26.31,3,3.0,1.0,26.31,54.99,Toys & Games,1,0.999999999998733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.92999999999999,0.0,0.0,0,-0.5368769746505652,-0.061761984745184025
RoseArt,16.82,5.61,3,3.0,1.0,5.61,6.99,Toys & Games,1,0.9999999999940548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82,0.0,0.0,0,-0.9003463577573165,-0.5259164688765859
Roundhill,546.26,546.26,1,1.0,1.0,546.26,546.26,Home & Kitchen,1,0.9999999999998168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.647845902385368,10.005056999256626
Royal,9.04,4.52,2,2.0,1.0,4.52,5.2,"Arts, Crafts & Sewing",2,0.5752212389316901,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0,0.05472492465024209,-1.4046486004308512
RoyalBaby,357.09,119.03,3,3.0,1.0,119.03,154.99,Sports & Outdoors,1,0.99999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.09,0.0,0.0,0.0,0.0,0,0.611593077133702,2.007677944495214
Royalbaby,129.99,129.99,1,1.0,1.0,129.99,129.99,Sports & Outdoors,1,0.9999999999992308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99,0.0,0.0,0.0,0.0,0,-0.020991022335114892,1.8065143029885313
Roylco,71.21,17.8,4,4.0,1.0,17.8,29.99,Toys & Games,1,0.9999999999985957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21000000000001,0.0,0.0,0,-0.5854203491154506,-0.30854500260991846
Rubber,256.42,128.21,2,2.0,1.0,128.21,249.99,Toys & Games,1,0.9999999999996101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.42,0.0,0.0,0,0.7453388631698459,2.0769831922833304
Rubbermaid,21.39,21.39,1,1.0,1.0,21.39,21.39,Home & Kitchen,1,0.999999999995325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9338365230988223,-0.13755773110322356
Rubie's,5318.59,26.2,203,203.0,1.0,26.2,552.22,"Clothing, Shoes & Jewelry",5,0.6826264103831903,0.0,0.0,0.0,7.92,0.0,3630.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.769999999999996,0.0,0.0,0.0,0.0,1207.26,409.03,0.0,3,38.88787535393058,-16.762607413813274
Rubies,588.91,20.31,29,29.0,1.0,20.31,39.99,"Clothing, Shoes & Jewelry",5,0.5540914570986137,0.0,0.0,0.0,7.15,0.0,326.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,0.0,0.0,0.0,0.0,189.79999999999998,21.85,0.0,0,7.871219127362626,-5.866400154055441
Rubie’s,22.5,22.5,1,1.0,1.0,22.5,22.5,"Clothing, Shoes & Jewelry",1,0.9999999999955557,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8983072895874249,-0.20821077630272375
Rubik's,22.66,11.33,2,2.0,1.0,11.33,12.67,Toys & Games,1,0.999999999995587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66,0.0,0.0,0,-0.9176081061340131,-0.3907147733027222
Ruby,6.0,6.0,1,1.0,1.0,6.0,6.0,Toys & Games,1,0.9999999999833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,-1.0667883573060586,-0.4494757322489504
Ruffneck,24.37,24.37,1,1.0,1.0,24.37,24.37,Sports & Outdoors,1,0.9999999999958966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,0.0,0.0,0.0,0.0,0,-0.9144120426621984,-0.10894082922691667
Runewars:,9.99,9.99,1,1.0,1.0,9.99,9.99,Toys & Games,1,0.99999999998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0,-1.0310344773611206,-0.3820291359275752
Russian,85.12,85.12,1,1.0,1.0,85.12,85.12,Toys & Games,1,0.9999999999988252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12,0.0,0.0,0,-0.35780415131689514,0.8879615360026863
Rustik,29.99,29.99,1,1.0,1.0,29.99,29.99,Toys & Games,1,0.9999999999966657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0,-0.8518170339905896,-0.04395095891385657
S&S,113.19,28.3,4,4.0,1.0,28.3,37.43,Toys & Games,3,0.34879406307946925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.43,0.0,39.480000000000004,36.28,0.0,0,1.4876625309447964,-1.626265880342617
S.T.E.A.M.,19.89,19.89,1,1.0,1.0,19.89,19.89,Toys & Games,1,0.9999999999949725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89,0.0,0.0,0,-0.942321842895066,-0.21468043830353517
SAILORMOON,15.99,15.99,1,1.0,1.0,15.99,15.99,Toys & Games,1,0.9999999999937461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,0.0,0.0,0,-0.9772692443524257,-0.2806056828211092
SANJOIN,33.48,33.48,1,1.0,1.0,33.48,33.48,Toys & Games,1,0.9999999999970131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,0.0,0.0,0,-0.820543590121283,0.015043682973941423
SAYGOGO,8.18,8.18,1,1.0,1.0,8.18,8.18,Baby Products,1,0.9999999999877751,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0326522790140509,-0.4271120025893055
SCHLEICH,261.52,15.38,17,17.0,1.0,15.38,39.8,Unknown,3,0.4727745487914987,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.89,123.64,0.0,0,2.9893359997260585,-2.3804626530330246
SCHMIDT,18.25,18.25,1,1.0,1.0,18.25,18.25,Toys & Games,1,0.9999999999945206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,0.0,0,-0.9570176732515839,-0.24240284881853202
SD,10.0,10.0,1,1.0,1.0,10.0,10.0,Toys & Games,1,0.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,-1.030944868639445,-0.38186009683905947
SE,34.02,6.8,5,5.0,1.0,6.8,9.11,Toys & Games,2,0.5758377425027166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,14.43,0.0,0,0.3765453755702935,-1.468151602513698
SES,14.44,7.22,2,2.0,1.0,7.22,7.99,Toys & Games,1,0.9999999999930748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.440000000000001,0.0,0.0,0,-0.9665169352513501,-0.4631689830012346
SET,12.49,12.49,1,1.0,1.0,12.49,12.49,Toys & Games,1,0.9999999999919936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49,0.0,0.0,0,-1.0086322969414474,-0.33976936379929307
"SHIMMEEZ,",13.19,13.19,1,1.0,1.0,13.19,13.19,Toys & Games,1,0.9999999999924185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,0.0,0.0,0,-1.0023596864237476,-0.3279366276035567
SIMILKY,20.99,20.99,1,1.0,1.0,20.99,20.99,Toys & Games,1,0.9999999999952359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0,-0.932464883509541,-0.19608613856791968
SLIMYGLOOP,4.77,4.77,1,1.0,1.0,4.77,4.77,Toys & Games,1,0.9999999999790357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,0.0,0,-1.0778102300678838,-0.47026754014050487
SONGMICS,48.99,48.99,1,1.0,1.0,48.99,48.99,Home & Kitchen,1,0.9999999999979587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6929112750534107,0.3957860808113816
SQUIRREL,39.99,39.99,1,1.0,1.0,39.99,39.99,Toys & Games,1,0.9999999999974993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,0,-0.7622083123018047,0.1250881295896459
ST,59.4,14.85,4,4.0,1.0,14.85,17.97,Toys & Games,1,0.9999999999983165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.4,0.0,0.0,0,-0.6583637669998675,-0.39547098237638195
STAEDTLER,1.8,1.8,1,1.0,1.0,1.8,1.8,Toys & Games,1,0.9999999999444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0,-1.1044240203611893,-0.5204721494720839
STEM,9.99,9.99,1,1.0,1.0,9.99,9.99,Toys & Games,1,0.99999999998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,0.0,0,-1.0310344773611206,-0.3820291359275752
STERLING,15.68,15.68,1,1.0,1.0,15.68,15.68,Toys & Games,1,0.9999999999936224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,0.0,0.0,0,-0.9800471147246405,-0.2858458945648488
STIGA,111.99,111.99,1,1.0,1.0,111.99,111.99,Sports & Outdoors,1,0.999999999999107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.99,0.0,0.0,0.0,0.0,0,-0.1732498593541784,1.480078094128323
SUPERSOAKER,30.67,15.34,2,2.0,1.0,15.34,19.99,Toys & Games,1,0.9999999999967395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.669999999999998,0.0,0.0,0,-0.8627264271967571,-0.30926536885543904
SWAGSKATE,399.99,399.99,1,1.0,1.0,399.99,399.99,Sports & Outdoors,1,0.99999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99,0.0,0.0,0.0,0.0,2,2.2628915329527155,6.70305743588985
Safari,36.52,12.17,3,3.0,1.0,12.17,13.29,Toys & Games,1,0.9999999999972617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.519999999999996,0.0,0.0,0,-0.8083791099819408,-0.4136383543681669
Safavieh,69.56,69.56,1,1.0,1.0,69.56,69.56,Home & Kitchen,1,0.9999999999985624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5133521318524383,0.7932818130951909
Safco,435.0,217.5,2,2.0,1.0,217.5,375.01,Home & Kitchen,1,0.9999999999997702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.7680417345165205,4.795037369217053
Safdie,117.9,39.3,3,3.0,1.0,39.3,49.38,Home & Kitchen,1,0.9999999999991518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4293930223371976,0.3752345411938509
Safescan,8.32,8.32,1,1.0,1.0,8.32,8.32,Toys & Games,1,0.9999999999879807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0,-1.0459991338805197,-0.4102586637101671
Safety,8.0,8.0,1,1.0,1.0,8.0,8.0,Toys & Games,1,0.9999999999875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,-1.0488666129739228,-0.41566791454288776
SagePole,118.28,118.28,1,1.0,1.0,118.28,118.28,Toys & Games,1,0.9999999999991546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.28,0.0,0.0,0,-0.06066163019346265,1.4484951534770363
Sagebrook,364.95,364.95,1,1.0,1.0,364.95,364.95,Home & Kitchen,1,0.999999999999726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0651590645672115,6.501413284126179
Sago,73.52,36.76,2,2.0,1.0,36.76,64.79,Toys & Games,1,0.9999999999986398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52000000000001,0.0,0.0,0,-0.5545276081183335,0.14808780776121636
SainSmart,63.99,32.0,2,2.0,1.0,32.0,47.99,Toys & Games,1,0.9999999999984373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.99,0.0,0.0,0,-0.6409028115775876,0.019709768687883107
Sammons,53.97,17.99,3,3.0,1.0,17.99,25.0,Toys & Games,2,0.7220678154516915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,38.97,0.0,0.0,0,0.09998775167162745,-0.9359153131784612
Samurai,139.98,69.99,2,2.0,1.0,69.99,69.99,"Clothing, Shoes & Jewelry",1,0.9999999999992857,0.0,0.0,0.0,0.0,0.0,139.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.11596522633235402,0.3721360838805558
San,44.95,22.48,2,2.0,1.0,22.48,25.0,Toys & Games,1,0.9999999999977752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.95,0.0,0.0,0,-0.7859056503962862,-0.19558731473636004
Sandylion,6.03,6.03,1,1.0,1.0,6.03,6.03,Toys & Games,1,0.9999999999834163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0,-1.0665195311411053,-0.4489686149833321
Sanei,29.65,29.65,1,1.0,1.0,29.65,29.65,Toys & Games,1,0.9999999999966274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.0,0.0,0,-0.8548637305279942,-0.04969828792298899
Sanwa,97.93,97.93,1,1.0,1.0,97.93,97.93,Toys & Games,1,0.9999999999989788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.93,0.0,0.0,0,-0.24301537883227683,1.1045006083744475
Sargent,39.18,13.06,3,3.0,1.0,13.06,16.95,Toys & Games,2,0.7884124553323419,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.89,0.0,0.0,0,-0.019025677463402453,-1.0167766784053478
Sassafras,15.0,15.0,1,1.0,1.0,15.0,15.0,Toys & Games,1,0.9999999999933333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,-0.9861405077991512,-0.2973405525833986
Sassy,81.46,9.05,9,9.0,1.0,9.05,16.09,Toys & Games,1,0.9999999999987724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.46000000000001,0.0,0.0,0,-0.28469331793723446,-0.6663279942241351
Saturn,35.32,35.32,1,1.0,1.0,35.32,35.32,Toys & Games,1,0.9999999999971687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.32,0.0,0.0,0,-0.8040555853305498,0.04614687525858896
